nct_id,phase,therapeutic_area,enrollment,duration_months,sponsor_type,start_year,success,status
NCT58436828,Phase IV,Other,241,88,Industry,2005,0,Withdrawn
NCT66437579,Phase III,Infectious Disease,183,68,Industry,2018,0,Completed-Failed
NCT80366045,Phase II,Other,11,89,Industry,2005,0,Terminated
NCT99148776,Phase III,Infectious Disease,98,49,Industry,2010,1,Completed-Success
NCT61255428,Phase I,Infectious Disease,142,44,Academic,2010,1,Completed-Success
NCT57602635,Phase I,Neurology,2778,45,NIH,2007,1,Completed-Success
NCT92795008,Phase I,Infectious Disease,415,12,Industry,2014,1,Completed-Success
NCT20856760,Phase II,Infectious Disease,1486,75,Industry,2016,0,Completed-Failed
NCT56350911,Phase II,Infectious Disease,363,30,Industry,2014,1,Completed-Success
NCT76575221,Phase III,Neurology,51,110,NIH,2006,0,Completed-Failed
NCT58830419,Phase IV,Neurology,176,64,Academic,2017,1,Completed-Success
NCT28720027,Phase II,Infectious Disease,211,18,Industry,2020,1,Completed-Success
NCT33284856,Phase II,Oncology,36,108,Industry,2017,0,Completed-Failed
NCT60629738,Phase I,Infectious Disease,83,109,Industry,2008,1,Completed-Success
NCT85814820,Phase I,Cardiology,109,91,Industry,2008,0,Terminated
NCT65757486,Phase III,Oncology,1649,118,NIH,2015,0,Withdrawn
NCT42446436,Phase II,Neurology,6,86,NIH,2018,0,Completed-Failed
NCT19714891,Phase III,Infectious Disease,905,117,Industry,2007,0,Completed-Failed
NCT35258148,Phase I,Oncology,36,91,Industry,2005,1,Completed-Success
NCT12320688,Phase I,Oncology,18,103,Industry,2009,1,Completed-Success
NCT11805808,Phase II,Oncology,871,67,Industry,2021,0,Terminated
NCT86818039,Phase I,Other,444,13,NIH,2005,0,Terminated
NCT48090551,Phase I,Oncology,974,118,Industry,2008,1,Completed-Success
NCT97901550,Phase III,Oncology,493,50,Industry,2010,0,Withdrawn
NCT88774891,Phase I,Infectious Disease,3260,23,Industry,2019,0,Completed-Failed
NCT47176570,Phase III,Oncology,343,93,Academic,2008,0,Completed-Failed
NCT88037948,Phase II,Oncology,117,65,Academic,2005,1,Completed-Success
NCT22617619,Phase I,Oncology,248,65,Industry,2021,1,Completed-Success
NCT94823921,Phase II,Infectious Disease,958,111,Industry,2015,0,Completed-Failed
NCT87064525,Phase III,Cardiology,46,7,Industry,2021,1,Completed-Success
NCT63175588,Phase II,Infectious Disease,55,71,NIH,2005,0,Completed-Failed
NCT97818521,Phase III,Infectious Disease,93,96,Industry,2013,1,Completed-Success
NCT44761500,Phase I,Other,6,19,Industry,2018,1,Completed-Success
NCT74437248,Phase III,Infectious Disease,182,53,Industry,2019,0,Completed-Failed
NCT35560098,Phase I,Oncology,8,108,Academic,2005,1,Completed-Success
NCT73131845,Phase III,Oncology,160,61,Industry,2006,0,Completed-Failed
NCT25702852,Phase III,Infectious Disease,543,17,Industry,2022,1,Completed-Success
NCT51055392,Phase IV,Neurology,72,101,Academic,2022,1,Completed-Success
NCT41073264,Phase II,Oncology,1836,97,Academic,2010,1,Completed-Success
NCT54336333,Phase I,Cardiology,16,60,Academic,2012,1,Completed-Success
NCT13040267,Phase I,Oncology,886,33,NIH,2005,1,Completed-Success
NCT86794548,Phase III,Infectious Disease,408,115,Industry,2019,0,Completed-Failed
NCT57876337,Phase II,Neurology,11,94,Industry,2014,0,Completed-Failed
NCT31217066,Phase III,Oncology,8657,9,NIH,2008,0,Withdrawn
NCT84645629,Phase I,Cardiology,134,95,Industry,2014,1,Completed-Success
NCT71468641,Phase II,Oncology,39,41,Academic,2015,0,Completed-Failed
NCT55658328,Phase I,Neurology,17,55,Academic,2009,0,Completed-Failed
NCT70644657,Phase IV,Oncology,106,8,Industry,2013,0,Withdrawn
NCT28673436,Phase III,Neurology,122,6,Industry,2009,0,Terminated
NCT85643942,Phase IV,Oncology,173,22,Academic,2015,1,Completed-Success
NCT84044638,Phase II,Other,94,76,Academic,2007,0,Terminated
NCT28144439,Phase III,Infectious Disease,383,67,Academic,2008,0,Terminated
NCT76984430,Phase III,Cardiology,82,53,Industry,2014,0,Terminated
NCT96314161,Phase II,Oncology,8,67,Industry,2011,0,Withdrawn
NCT55587883,Phase III,Other,118,74,Industry,2005,1,Completed-Success
NCT14273445,Phase IV,Oncology,5,24,Industry,2010,1,Completed-Success
NCT72926675,Phase IV,Oncology,252,108,Industry,2012,1,Completed-Success
NCT13184790,Phase III,Infectious Disease,34,115,NIH,2021,0,Terminated
NCT43134205,Phase II,Oncology,189,39,Academic,2011,1,Completed-Success
NCT89638835,Phase II,Oncology,1065,104,Academic,2005,0,Withdrawn
NCT83790799,Phase IV,Other,35,54,Industry,2013,0,Completed-Failed
NCT19963441,Phase I,Other,729,85,Industry,2015,0,Completed-Failed
NCT71647593,Phase III,Infectious Disease,77,109,NIH,2006,1,Completed-Success
NCT70769147,Phase III,Other,2058,119,Industry,2015,1,Completed-Success
NCT83798006,Phase III,Infectious Disease,85,52,Industry,2007,0,Withdrawn
NCT36336263,Phase IV,Oncology,42,108,Industry,2021,1,Completed-Success
NCT14990961,Phase II,Cardiology,416,96,NIH,2014,0,Completed-Failed
NCT13646804,Phase II,Cardiology,77,110,NIH,2007,0,Withdrawn
NCT10647296,Phase I,Other,42,107,Industry,2007,1,Completed-Success
NCT61880950,Phase II,Oncology,72,119,NIH,2011,1,Completed-Success
NCT80231815,Phase II,Cardiology,138,55,Industry,2006,0,Completed-Failed
NCT36844511,Phase II,Oncology,1111,94,Industry,2005,1,Completed-Success
NCT77908965,Phase III,Oncology,8,31,Academic,2011,0,Completed-Failed
NCT99763925,Phase IV,Oncology,153,61,NIH,2015,1,Completed-Success
NCT32791342,Phase I,Other,378,83,Academic,2010,0,Withdrawn
NCT32015777,Phase II,Neurology,198,19,Academic,2008,0,Completed-Failed
NCT33116992,Phase IV,Neurology,1058,83,Academic,2018,0,Withdrawn
NCT52439798,Phase I,Infectious Disease,132,30,Academic,2007,0,Withdrawn
NCT40555353,Phase I,Oncology,112,105,NIH,2008,1,Completed-Success
NCT85230621,Phase I,Oncology,360,9,Academic,2012,1,Completed-Success
NCT88929433,Phase III,Oncology,172,116,NIH,2022,0,Withdrawn
NCT99588014,Phase I,Infectious Disease,82,84,NIH,2008,0,Terminated
NCT44831079,Phase IV,Neurology,321,37,Industry,2015,1,Completed-Success
NCT89540080,Phase II,Infectious Disease,55,87,Academic,2020,0,Terminated
NCT93149786,Phase II,Oncology,59,83,Industry,2007,1,Completed-Success
NCT71247832,Phase I,Oncology,67,70,Industry,2011,1,Completed-Success
NCT18704813,Phase II,Oncology,1129,111,Academic,2006,1,Completed-Success
NCT63376963,Phase III,Infectious Disease,5,66,Industry,2005,1,Completed-Success
NCT97030560,Phase III,Other,268,25,Industry,2005,1,Completed-Success
NCT39461504,Phase III,Cardiology,156,79,NIH,2010,1,Completed-Success
NCT24497054,Phase III,Neurology,11,15,Industry,2011,0,Withdrawn
NCT21319247,Phase IV,Infectious Disease,236,93,Industry,2009,0,Terminated
NCT71585037,Phase III,Infectious Disease,302,39,NIH,2022,0,Terminated
NCT91022004,Phase III,Oncology,359,66,Industry,2017,0,Withdrawn
NCT56048559,Phase I,Other,5,97,Industry,2005,1,Completed-Success
NCT73072616,Phase I,Neurology,1152,32,Industry,2014,0,Terminated
NCT65160409,Phase I,Oncology,49,45,Industry,2013,0,Withdrawn
NCT30717501,Phase III,Infectious Disease,415,70,Academic,2021,1,Completed-Success
NCT16851803,Phase II,Infectious Disease,451,38,Academic,2005,0,Completed-Failed
NCT23045697,Phase II,Cardiology,39,73,Industry,2005,1,Completed-Success
NCT58120511,Phase IV,Other,399,76,Academic,2011,0,Completed-Failed
NCT82851397,Phase IV,Cardiology,83,14,Industry,2008,1,Completed-Success
NCT34101438,Phase IV,Infectious Disease,6,21,Industry,2016,1,Completed-Success
NCT46181576,Phase II,Oncology,855,10,Academic,2020,0,Completed-Failed
NCT12825896,Phase III,Oncology,46,103,Academic,2018,0,Completed-Failed
NCT20427148,Phase II,Oncology,41,28,Academic,2014,0,Terminated
NCT14876872,Phase I,Oncology,81,48,Industry,2018,1,Completed-Success
NCT29397196,Phase I,Neurology,223,119,Industry,2011,1,Completed-Success
NCT41935646,Phase II,Cardiology,136,94,Industry,2008,0,Completed-Failed
NCT94607464,Phase II,Oncology,337,62,Industry,2006,0,Withdrawn
NCT75969098,Phase III,Neurology,19,56,Academic,2022,0,Completed-Failed
NCT25099203,Phase I,Oncology,48,18,Industry,2020,0,Completed-Failed
NCT75244261,Phase III,Oncology,124,29,Academic,2013,0,Completed-Failed
NCT72419437,Phase II,Oncology,2557,16,Industry,2009,0,Terminated
NCT93428995,Phase II,Infectious Disease,125,57,Industry,2013,0,Completed-Failed
NCT58719461,Phase II,Oncology,755,22,Industry,2012,1,Completed-Success
NCT12887698,Phase II,Infectious Disease,157,42,Industry,2020,1,Completed-Success
NCT62764241,Phase III,Infectious Disease,71,18,NIH,2022,0,Completed-Failed
NCT22417420,Phase II,Other,102,67,Industry,2008,0,Terminated
NCT81140328,Phase I,Oncology,115,96,Industry,2020,0,Completed-Failed
NCT30167958,Phase I,Oncology,367,89,Academic,2008,1,Completed-Success
NCT32910282,Phase II,Oncology,1166,102,Academic,2010,0,Completed-Failed
NCT12887296,Phase IV,Cardiology,254,111,Industry,2007,1,Completed-Success
NCT77084285,Phase II,Oncology,880,101,Industry,2022,0,Terminated
NCT66861493,Phase III,Neurology,34,13,Academic,2019,1,Completed-Success
NCT34733272,Phase III,Infectious Disease,79,61,NIH,2012,0,Completed-Failed
NCT78209364,Phase IV,Infectious Disease,50,98,NIH,2022,0,Completed-Failed
NCT61908238,Phase III,Cardiology,237,109,Industry,2007,1,Completed-Success
NCT32371392,Phase III,Oncology,86,88,NIH,2010,0,Completed-Failed
NCT79070841,Phase III,Oncology,443,75,Industry,2019,0,Completed-Failed
NCT14032654,Phase IV,Oncology,36,49,Industry,2016,1,Completed-Success
NCT44218900,Phase II,Cardiology,158,65,Academic,2009,0,Terminated
NCT33277458,Phase II,Oncology,415,108,Industry,2011,0,Completed-Failed
NCT68231611,Phase I,Oncology,6,117,Industry,2019,1,Completed-Success
NCT84087004,Phase III,Other,3577,46,Industry,2011,0,Withdrawn
NCT58076248,Phase III,Oncology,97,26,Industry,2017,1,Completed-Success
NCT21748768,Phase I,Neurology,7,91,Academic,2007,1,Completed-Success
NCT90720176,Phase III,Neurology,188,47,Academic,2017,0,Withdrawn
NCT72005983,Phase II,Oncology,156,79,Industry,2007,1,Completed-Success
NCT39718818,Phase I,Oncology,131,79,Industry,2006,1,Completed-Success
NCT46591531,Phase IV,Oncology,656,34,NIH,2008,1,Completed-Success
NCT72994533,Phase I,Cardiology,455,85,Academic,2021,1,Completed-Success
NCT55938649,Phase I,Cardiology,232,70,Industry,2010,1,Completed-Success
NCT51655138,Phase III,Neurology,291,22,NIH,2015,0,Completed-Failed
NCT62374471,Phase III,Other,126,35,Academic,2010,0,Withdrawn
NCT61379821,Phase I,Cardiology,2128,31,Industry,2006,1,Completed-Success
NCT85488205,Phase III,Oncology,16,58,Industry,2021,1,Completed-Success
NCT50133569,Phase II,Oncology,182,115,Industry,2007,0,Completed-Failed
NCT11912584,Phase I,Neurology,163,24,Academic,2016,1,Completed-Success
NCT30554754,Phase I,Oncology,502,58,Industry,2018,1,Completed-Success
NCT57732820,Phase III,Oncology,41,90,Industry,2006,0,Completed-Failed
NCT94111129,Phase II,Cardiology,10,22,Industry,2009,0,Completed-Failed
NCT70037447,Phase IV,Infectious Disease,187,51,NIH,2014,0,Completed-Failed
NCT91955631,Phase III,Other,226,109,Industry,2014,0,Terminated
NCT24677441,Phase IV,Cardiology,1386,90,NIH,2013,1,Completed-Success
NCT54804549,Phase II,Oncology,22,58,NIH,2017,0,Completed-Failed
NCT44301851,Phase IV,Other,838,110,Industry,2014,1,Completed-Success
NCT15438684,Phase II,Oncology,5172,109,Industry,2010,0,Terminated
NCT75147544,Phase II,Oncology,84,69,Industry,2015,1,Completed-Success
NCT32315019,Phase I,Infectious Disease,21,50,NIH,2008,1,Completed-Success
NCT85902244,Phase I,Oncology,80,54,Industry,2018,1,Completed-Success
NCT20104107,Phase III,Infectious Disease,151,24,Industry,2021,0,Terminated
NCT44125539,Phase II,Oncology,345,76,Industry,2006,0,Completed-Failed
NCT70795662,Phase I,Infectious Disease,61,86,Industry,2014,1,Completed-Success
NCT93173418,Phase III,Infectious Disease,1529,70,NIH,2007,1,Completed-Success
NCT73923119,Phase II,Neurology,27,42,Academic,2011,0,Terminated
NCT88014806,Phase III,Neurology,10,75,NIH,2011,1,Completed-Success
NCT12086213,Phase II,Oncology,780,31,Industry,2005,0,Withdrawn
NCT87411194,Phase III,Infectious Disease,5,7,Industry,2012,0,Completed-Failed
NCT88308332,Phase III,Infectious Disease,109,64,NIH,2005,0,Completed-Failed
NCT52491924,Phase II,Oncology,15938,101,Industry,2012,0,Completed-Failed
NCT45553686,Phase II,Neurology,145,117,NIH,2018,0,Completed-Failed
NCT42482294,Phase II,Cardiology,27,10,Industry,2018,0,Completed-Failed
NCT47710964,Phase III,Oncology,136,42,Industry,2006,1,Completed-Success
NCT83701774,Phase II,Infectious Disease,137,36,Academic,2012,1,Completed-Success
NCT99268938,Phase I,Oncology,188,81,NIH,2014,1,Completed-Success
NCT31794866,Phase I,Cardiology,400,104,NIH,2011,1,Completed-Success
NCT51464131,Phase II,Oncology,31,99,Industry,2017,1,Completed-Success
NCT54810380,Phase II,Other,1865,53,Industry,2019,1,Completed-Success
NCT43812949,Phase III,Neurology,214,11,Academic,2015,0,Completed-Failed
NCT40315282,Phase I,Infectious Disease,441,20,Academic,2018,0,Terminated
NCT42945953,Phase II,Cardiology,57,20,Academic,2015,0,Terminated
NCT53300173,Phase III,Other,1022,66,Industry,2006,0,Terminated
NCT83537404,Phase III,Cardiology,100,21,NIH,2006,0,Completed-Failed
NCT39105135,Phase II,Oncology,225,25,Academic,2016,1,Completed-Success
NCT25560243,Phase II,Infectious Disease,36,82,Academic,2019,1,Completed-Success
NCT69468269,Phase II,Neurology,33,49,Industry,2021,1,Completed-Success
NCT14338843,Phase IV,Cardiology,416,47,Industry,2018,1,Completed-Success
NCT43978658,Phase I,Cardiology,76,51,NIH,2020,0,Completed-Failed
NCT89165063,Phase IV,Neurology,41,100,Academic,2012,1,Completed-Success
NCT81226787,Phase III,Other,56,39,NIH,2021,0,Completed-Failed
NCT44253388,Phase II,Other,423,69,NIH,2009,0,Completed-Failed
NCT41349379,Phase I,Oncology,57,34,Academic,2016,1,Completed-Success
NCT55844569,Phase II,Infectious Disease,124,8,Industry,2010,1,Completed-Success
NCT77284075,Phase II,Neurology,151,14,Industry,2022,0,Withdrawn
NCT89590438,Phase I,Neurology,8,80,Industry,2009,0,Completed-Failed
NCT70251070,Phase III,Cardiology,16,80,Industry,2010,0,Completed-Failed
NCT66379703,Phase IV,Oncology,245,30,Industry,2013,1,Completed-Success
NCT62215024,Phase III,Neurology,49,91,Industry,2019,1,Completed-Success
NCT30668329,Phase III,Cardiology,724,47,Industry,2014,0,Completed-Failed
NCT38186921,Phase I,Oncology,632,51,Industry,2021,1,Completed-Success
NCT59402807,Phase II,Infectious Disease,436,78,Industry,2016,1,Completed-Success
NCT88500947,Phase I,Oncology,2274,89,Industry,2013,1,Completed-Success
NCT73546819,Phase III,Oncology,131,64,Industry,2019,0,Terminated
NCT23952821,Phase IV,Oncology,392,26,Academic,2018,1,Completed-Success
NCT91503616,Phase III,Infectious Disease,61,79,Industry,2005,1,Completed-Success
NCT62237687,Phase I,Infectious Disease,5875,27,Industry,2021,1,Completed-Success
NCT45009897,Phase II,Cardiology,2908,34,Academic,2005,0,Terminated
NCT89690286,Phase III,Cardiology,151,68,Academic,2017,0,Completed-Failed
NCT69714426,Phase II,Neurology,265,78,Industry,2012,0,Completed-Failed
NCT21098252,Phase III,Oncology,1140,66,Academic,2017,0,Completed-Failed
NCT43766262,Phase III,Oncology,119,69,NIH,2020,1,Completed-Success
NCT65771029,Phase III,Neurology,55,74,Academic,2006,1,Completed-Success
NCT38728437,Phase II,Oncology,550,45,Industry,2017,0,Terminated
NCT75176852,Phase II,Other,166,80,Academic,2022,1,Completed-Success
NCT49541461,Phase I,Neurology,195,6,Industry,2007,1,Completed-Success
NCT50071048,Phase II,Infectious Disease,42,111,Academic,2017,0,Withdrawn
NCT63660697,Phase II,Other,11,70,NIH,2017,0,Terminated
NCT84006537,Phase III,Oncology,211,67,Industry,2008,0,Terminated
NCT89557591,Phase III,Oncology,576,59,NIH,2022,1,Completed-Success
NCT30523385,Phase I,Cardiology,105,108,Industry,2010,1,Completed-Success
NCT83111160,Phase II,Infectious Disease,1280,65,NIH,2008,0,Completed-Failed
NCT95661847,Phase I,Other,51,51,Academic,2008,0,Completed-Failed
NCT51538255,Phase I,Oncology,30,10,Industry,2011,0,Terminated
NCT87827225,Phase III,Infectious Disease,134,118,Academic,2011,1,Completed-Success
NCT34245082,Phase I,Cardiology,131,27,Industry,2020,1,Completed-Success
NCT99380419,Phase II,Cardiology,471,95,Industry,2020,1,Completed-Success
NCT66728215,Phase I,Oncology,46,58,Academic,2009,1,Completed-Success
NCT53440658,Phase IV,Infectious Disease,1155,75,Industry,2019,1,Completed-Success
NCT41886947,Phase III,Neurology,2836,37,Academic,2008,1,Completed-Success
NCT85111483,Phase I,Oncology,139,117,Industry,2017,0,Completed-Failed
NCT75174694,Phase II,Neurology,967,16,Industry,2011,1,Completed-Success
NCT58532681,Phase III,Cardiology,30,15,NIH,2016,0,Withdrawn
NCT17667857,Phase IV,Neurology,744,116,Industry,2013,0,Completed-Failed
NCT81537554,Phase I,Cardiology,714,44,Academic,2021,0,Completed-Failed
NCT71279200,Phase IV,Oncology,541,103,Academic,2006,1,Completed-Success
NCT85998646,Phase IV,Cardiology,144,36,Academic,2020,1,Completed-Success
NCT60526894,Phase IV,Neurology,5,17,NIH,2011,0,Terminated
NCT80805040,Phase III,Infectious Disease,56,113,Academic,2022,0,Completed-Failed
NCT87840866,Phase III,Other,58,85,Industry,2011,1,Completed-Success
NCT91806561,Phase II,Infectious Disease,34,43,NIH,2005,0,Completed-Failed
NCT27789600,Phase III,Oncology,178,72,Industry,2007,0,Completed-Failed
NCT27644180,Phase II,Infectious Disease,79,71,Industry,2015,1,Completed-Success
NCT18437712,Phase III,Other,43,57,NIH,2019,0,Terminated
NCT82892046,Phase II,Oncology,30,10,Academic,2007,1,Completed-Success
NCT59375650,Phase III,Neurology,50,16,Academic,2017,0,Completed-Failed
NCT67312219,Phase III,Other,798,30,Academic,2008,0,Completed-Failed
NCT90256454,Phase I,Infectious Disease,55,40,Academic,2012,1,Completed-Success
NCT76346143,Phase III,Oncology,68,40,NIH,2008,0,Terminated
NCT65666186,Phase II,Cardiology,74,27,Industry,2022,1,Completed-Success
NCT66681097,Phase III,Oncology,246,42,Industry,2011,1,Completed-Success
NCT39565896,Phase II,Neurology,294,91,Industry,2015,0,Completed-Failed
NCT78315725,Phase II,Infectious Disease,5,60,Academic,2008,0,Withdrawn
NCT40131276,Phase IV,Infectious Disease,687,80,Industry,2017,1,Completed-Success
NCT13119612,Phase II,Neurology,1279,101,Industry,2013,1,Completed-Success
NCT82045464,Phase III,Infectious Disease,30,104,Industry,2013,1,Completed-Success
NCT91756929,Phase II,Infectious Disease,34,100,NIH,2007,1,Completed-Success
NCT59133346,Phase II,Infectious Disease,75,114,Academic,2016,1,Completed-Success
NCT24160134,Phase II,Infectious Disease,47,77,Industry,2015,0,Completed-Failed
NCT42833108,Phase III,Infectious Disease,207,69,Industry,2015,0,Terminated
NCT94143761,Phase II,Neurology,8,25,Industry,2021,1,Completed-Success
NCT32406697,Phase I,Infectious Disease,27,111,Industry,2018,1,Completed-Success
NCT45609212,Phase II,Infectious Disease,1493,103,Industry,2020,1,Completed-Success
NCT34768424,Phase I,Cardiology,36,9,NIH,2014,0,Completed-Failed
NCT31200624,Phase IV,Oncology,958,23,NIH,2008,0,Terminated
NCT77951050,Phase IV,Oncology,252,56,Industry,2014,0,Terminated
NCT24578363,Phase II,Other,9,73,Industry,2016,1,Completed-Success
NCT36659117,Phase III,Cardiology,384,25,Industry,2013,1,Completed-Success
NCT54494354,Phase II,Cardiology,124,14,Industry,2019,0,Withdrawn
NCT50670787,Phase III,Cardiology,74,85,Industry,2013,0,Completed-Failed
NCT34003801,Phase III,Oncology,214,31,Industry,2011,0,Completed-Failed
NCT78233769,Phase IV,Cardiology,302,107,Industry,2016,0,Terminated
NCT82668141,Phase II,Infectious Disease,428,30,Academic,2018,0,Completed-Failed
NCT73975459,Phase III,Infectious Disease,869,73,Academic,2020,0,Completed-Failed
NCT97144164,Phase II,Infectious Disease,273,46,Academic,2007,0,Withdrawn
NCT92424160,Phase IV,Oncology,18,64,Industry,2015,0,Completed-Failed
NCT18593059,Phase I,Oncology,72,50,NIH,2012,1,Completed-Success
NCT28757506,Phase III,Other,12265,46,NIH,2012,0,Withdrawn
NCT56692999,Phase III,Infectious Disease,439,43,Industry,2007,0,Completed-Failed
NCT43957754,Phase III,Infectious Disease,5187,24,Industry,2014,1,Completed-Success
NCT58302504,Phase I,Oncology,1203,19,Industry,2017,1,Completed-Success
NCT39737667,Phase IV,Oncology,213,26,Industry,2013,1,Completed-Success
NCT31088012,Phase I,Cardiology,233,20,Industry,2010,0,Terminated
NCT91861168,Phase III,Infectious Disease,140,8,Academic,2019,0,Terminated
NCT93163963,Phase I,Infectious Disease,10,42,Industry,2020,1,Completed-Success
NCT31958273,Phase II,Oncology,152,119,Industry,2009,1,Completed-Success
NCT67349051,Phase II,Neurology,912,51,Industry,2017,0,Completed-Failed
NCT92061828,Phase II,Oncology,60,21,NIH,2006,1,Completed-Success
NCT41918507,Phase I,Oncology,275,19,Industry,2010,1,Completed-Success
NCT74261658,Phase I,Infectious Disease,532,14,Academic,2005,1,Completed-Success
NCT75147039,Phase II,Oncology,37,116,Industry,2019,1,Completed-Success
NCT47632148,Phase III,Oncology,75,12,Industry,2019,0,Withdrawn
NCT31814501,Phase IV,Cardiology,32,19,Academic,2018,1,Completed-Success
NCT17334901,Phase I,Cardiology,43,11,Industry,2011,1,Completed-Success
NCT61879723,Phase II,Neurology,21,90,Industry,2009,1,Completed-Success
NCT60825596,Phase I,Infectious Disease,38,20,Industry,2020,0,Completed-Failed
NCT93144761,Phase I,Oncology,1247,57,Academic,2021,1,Completed-Success
NCT98055042,Phase III,Oncology,37,77,Academic,2015,0,Withdrawn
NCT22132693,Phase III,Other,179,39,Industry,2019,0,Terminated
NCT66852293,Phase I,Cardiology,69,109,Academic,2020,1,Completed-Success
NCT24931115,Phase I,Cardiology,869,6,Industry,2007,1,Completed-Success
NCT34005377,Phase I,Oncology,1060,101,Academic,2010,1,Completed-Success
NCT92438757,Phase III,Infectious Disease,542,118,Industry,2017,0,Completed-Failed
NCT61112289,Phase IV,Oncology,234,74,Academic,2005,1,Completed-Success
NCT48020566,Phase I,Cardiology,104,99,NIH,2018,1,Completed-Success
NCT87202069,Phase I,Other,24,91,NIH,2006,1,Completed-Success
NCT96437411,Phase IV,Other,2738,25,Industry,2006,1,Completed-Success
NCT91831756,Phase IV,Infectious Disease,47,85,NIH,2019,1,Completed-Success
NCT52778076,Phase II,Infectious Disease,401,12,Industry,2022,1,Completed-Success
NCT20758430,Phase I,Other,727,12,NIH,2013,1,Completed-Success
NCT30778286,Phase I,Cardiology,64,55,Industry,2007,0,Withdrawn
NCT67697272,Phase III,Oncology,704,119,Industry,2008,0,Completed-Failed
NCT71108534,Phase II,Infectious Disease,466,7,Industry,2019,0,Terminated
NCT29661007,Phase I,Oncology,1982,52,Industry,2009,1,Completed-Success
NCT23863529,Phase III,Infectious Disease,73,19,Academic,2009,1,Completed-Success
NCT22569021,Phase I,Infectious Disease,21,36,NIH,2014,1,Completed-Success
NCT80605469,Phase III,Cardiology,69,55,Academic,2020,0,Completed-Failed
NCT65280248,Phase II,Infectious Disease,203,66,Academic,2016,1,Completed-Success
NCT49970870,Phase I,Oncology,161,46,Academic,2018,0,Withdrawn
NCT36471311,Phase III,Infectious Disease,82,19,Industry,2015,1,Completed-Success
NCT15311499,Phase II,Neurology,8,10,Industry,2010,0,Terminated
NCT26413328,Phase IV,Cardiology,300,80,Industry,2014,1,Completed-Success
NCT94194703,Phase II,Oncology,2859,109,Industry,2007,1,Completed-Success
NCT47201803,Phase II,Other,297,10,Industry,2019,0,Completed-Failed
NCT63628551,Phase III,Other,370,69,Industry,2015,0,Terminated
NCT70988371,Phase II,Oncology,350,34,Industry,2006,1,Completed-Success
NCT36356226,Phase IV,Oncology,269,80,Industry,2010,0,Completed-Failed
NCT99884303,Phase II,Neurology,600,10,NIH,2021,0,Completed-Failed
NCT42325149,Phase II,Neurology,268,118,Industry,2022,0,Completed-Failed
NCT78255980,Phase I,Other,92,101,Industry,2008,1,Completed-Success
NCT33255666,Phase II,Other,44,41,Academic,2013,0,Completed-Failed
NCT96012533,Phase III,Cardiology,102,84,Industry,2014,0,Completed-Failed
NCT89157203,Phase III,Infectious Disease,237,24,Industry,2006,0,Completed-Failed
NCT99124711,Phase I,Oncology,92,69,Industry,2015,1,Completed-Success
NCT89885559,Phase I,Oncology,237,27,Industry,2015,1,Completed-Success
NCT47396843,Phase III,Infectious Disease,286,39,Industry,2015,1,Completed-Success
NCT75749277,Phase IV,Cardiology,517,61,Industry,2005,1,Completed-Success
NCT40267797,Phase I,Cardiology,1016,22,Academic,2018,1,Completed-Success
NCT38570055,Phase II,Neurology,166,81,Academic,2005,0,Completed-Failed
NCT32636262,Phase II,Oncology,20,94,Industry,2013,0,Completed-Failed
NCT99920287,Phase IV,Cardiology,88,61,Industry,2005,0,Completed-Failed
NCT21654304,Phase I,Oncology,158,22,Industry,2008,0,Terminated
NCT73292404,Phase I,Infectious Disease,9,79,Academic,2005,1,Completed-Success
NCT68272527,Phase III,Neurology,1191,97,Industry,2014,0,Terminated
NCT39370827,Phase I,Cardiology,183,87,Academic,2019,1,Completed-Success
NCT13341861,Phase II,Other,262,23,Academic,2008,1,Completed-Success
NCT23116915,Phase II,Oncology,1150,50,Industry,2018,0,Completed-Failed
NCT12615804,Phase II,Infectious Disease,57,101,Industry,2009,0,Withdrawn
NCT31089933,Phase II,Oncology,351,83,Industry,2019,0,Terminated
NCT46968086,Phase II,Infectious Disease,125,61,Industry,2019,1,Completed-Success
NCT66318065,Phase I,Neurology,112,85,Industry,2020,1,Completed-Success
NCT80379073,Phase III,Cardiology,46,55,Industry,2020,0,Terminated
NCT35381224,Phase III,Other,1805,63,Industry,2008,0,Completed-Failed
NCT21045633,Phase III,Oncology,84,23,Industry,2013,1,Completed-Success
NCT97210744,Phase I,Other,423,85,Academic,2005,1,Completed-Success
NCT51765312,Phase I,Oncology,8,86,Industry,2009,0,Completed-Failed
NCT64915906,Phase II,Other,871,12,NIH,2013,0,Withdrawn
NCT51672086,Phase II,Oncology,719,81,NIH,2009,0,Terminated
NCT30989593,Phase II,Oncology,171,103,NIH,2008,1,Completed-Success
NCT39396163,Phase III,Infectious Disease,105,15,Academic,2020,1,Completed-Success
NCT77342646,Phase I,Other,270,74,Industry,2006,0,Completed-Failed
NCT33683333,Phase I,Oncology,4597,90,Industry,2020,1,Completed-Success
NCT66444322,Phase II,Infectious Disease,10,8,Academic,2022,0,Completed-Failed
NCT31586325,Phase III,Neurology,479,88,Academic,2006,0,Terminated
NCT61914894,Phase I,Infectious Disease,37,114,Academic,2020,1,Completed-Success
NCT27503547,Phase III,Oncology,144,49,NIH,2005,0,Terminated
NCT42963684,Phase II,Infectious Disease,102,104,Industry,2020,0,Withdrawn
NCT78903155,Phase IV,Infectious Disease,78,75,Industry,2007,1,Completed-Success
